unidade;setor_centro_custo;ano;mes;pacientes_lp;saidas;tx_lp
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;7;2;75,0;0,02666666666666667
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2022;7;1;4,0;0,25
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;7;1;11,0;0,09090909090909091
HRJP;UTI - ADULTO;2022;7;2;9,0;0,2222222222222222
HRJP;UTI - NEONATAL;2022;7;1;3,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2022;8;4;35,0;0,11428571428571428
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;8;1;15,0;0,06666666666666667
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;8;2;11,0;0,18181818181818182
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2022;8;3;33,0;0,09090909090909091
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;8;13;89,0;0,14606741573033707
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;8;2;8,0;0,25
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2022;8;1;5,0;0,2
HRJP;UTI - ADULTO;2022;8;1;11,0;0,09090909090909091
HRJP;UTI PEDIATRICA;2022;8;1;2,0;0,5
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2022;9;1;24,0;0,041666666666666664
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2022;9;4;29,0;0,13793103448275862
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;9;1;11,0;0,09090909090909091
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2022;9;2;34,0;0,058823529411764705
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;9;7;71,0;0,09859154929577464
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;9;8;16,0;0,5
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2022;9;2;10,0;0,2
HRJP;UTI - ADULTO;2022;9;1;3,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2022;10;1;29,0;0,034482758620689655
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2022;10;2;33,0;0,06060606060606061
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2022;10;2;27,0;0,07407407407407407
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;10;8;72,0;0,1111111111111111
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;10;4;14,0;0,2857142857142857
HRJP;UTI - ADULTO;2022;10;2;9,0;0,2222222222222222
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2022;11;2;27,0;0,07407407407407407
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2022;11;3;18,0;0,16666666666666666
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;11;2;10,0;0,2
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2022;11;6;29,0;0,20689655172413793
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;11;6;81,0;0,07407407407407407
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;2022;11;1;1,0;1,0
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;11;1;13,0;0,07692307692307693
HRJP;UTI - NEONATAL;2022;11;1;2,0;0,5
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2022;12;2;38,0;0,05263157894736842
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2022;12;5;26,0;0,19230769230769232
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;12;1;5,0;0,2
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;12;1;7,0;0,14285714285714285
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2022;12;7;37,0;0,1891891891891892
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;12;10;71,0;0,14084507042253522
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;2022;12;1;3,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2022;12;2;3,0;0,6666666666666666
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2022;12;2;14,0;0,14285714285714285
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2022;12;2;9,0;0,2222222222222222
HRJP;UTI - ADULTO;2022;12;1;6,0;0,16666666666666666
HRJP;UTI - NEONATAL;2022;12;1;2,0;0,5
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;1;1;31,0;0,03225806451612903
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;1;1;5,0;0,2
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;1;2;4,0;0,5
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2023;1;3;21,0;0,14285714285714285
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;1;8;66,0;0,12121212121212122
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;2023;1;1;3,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2023;1;1;3,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;1;1;11,0;0,09090909090909091
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;1;1;5,0;0,2
HRJP;UTI - ADULTO;2023;1;3;6,0;0,5
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;2;1;22,0;0,045454545454545456
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;2;4;9,0;0,4444444444444444
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;2;1;22,0;0,045454545454545456
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2023;2;6;29,0;0,20689655172413793
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;2;10;65,0;0,15384615384615385
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;2023;2;2;5,0;0,4
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2023;2;2;4,0;0,5
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;2;1;14,0;0,07142857142857142
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;2;1;5,0;0,2
HRJP;UTI -  PEDIATRICO;2023;2;1;1,0;1,0
HRJP;UTI - ADULTO;2023;2;2;12,0;0,16666666666666666
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2023;3;4;37,0;0,10810810810810811
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;3;2;8,0;0,25
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;3;1;17,0;0,058823529411764705
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;3;1;26,0;0,038461538461538464
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2023;3;5;55,0;0,09090909090909091
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;3;8;95,0;0,08421052631578947
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;2023;3;1;2,0;0,5
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2023;3;1;8,0;0,125
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;3;3;18,0;0,16666666666666666
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;3;2;16,0;0,125
HRJP;UTI - ADULTO;2023;3;1;18,0;0,05555555555555555
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2023;4;1;35,0;0,02857142857142857
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;4;1;20,0;0,05
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;4;1;17,0;0,058823529411764705
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;4;2;19,0;0,10526315789473684
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2023;4;4;34,0;0,11764705882352941
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;4;10;88,0;0,11363636363636363
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2023;4;1;2,0;0,5
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;4;2;10,0;0,2
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;4;2;3,0;0,6666666666666666
HRJP;UTI -  PEDIATRICO;2023;4;1;1,0;1,0
HRJP;UTI - ADULTO;2023;4;4;18,0;0,2222222222222222
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;5;3;22,0;0,13636363636363635
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;5;3;23,0;0,13043478260869565
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2023;5;7;39,0;0,1794871794871795
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;5;4;90,0;0,044444444444444446
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;5;3;7,0;0,42857142857142855
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;5;2;7,0;0,2857142857142857
HRJP;UTI - ADULTO;2023;5;4;15,0;0,26666666666666666
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2023;6;1;26,0;0,038461538461538464
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;6;4;20,0;0,2
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;6;1;13,0;0,07692307692307693
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;6;2;22,0;0,09090909090909091
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2023;6;5;58,0;0,08620689655172414
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;6;8;100,0;0,08
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2023;6;2;7,0;0,2857142857142857
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;6;3;23,0;0,13043478260869565
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;6;1;5,0;0,2
HRJP;UTI - ADULTO;2023;6;5;19,0;0,2631578947368421
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2023;7;3;27,0;0,1111111111111111
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;7;1;20,0;0,05
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;7;1;24,0;0,041666666666666664
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;7;3;19,0;0,15789473684210525
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2023;7;4;36,0;0,1111111111111111
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;7;7;74,0;0,0945945945945946
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2023;7;2;3,0;0,6666666666666666
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;7;2;17,0;0,11764705882352941
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;7;2;7,0;0,2857142857142857
HRJP;UTI -  PEDIATRICO;2023;7;1;4,0;0,25
HRJP;UTI - ADULTO;2023;7;2;15,0;0,13333333333333333
HRJP;ALOJAMENTO CONJUNTO;2023;8;1;122,0;0,00819672131147541
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2023;8;1;36,0;0,027777777777777776
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;8;3;15,0;0,2
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;8;2;18,0;0,1111111111111111
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;8;1;11,0;0,09090909090909091
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2023;8;2;39,0;0,05128205128205128
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;8;5;77,0;0,06493506493506493
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;2023;8;1;4,0;0,25
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2023;8;1;5,0;0,2
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;8;4;12,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;8;1;5,0;0,2
HRJP;UTI - ADULTO;2023;8;6;13,0;0,46153846153846156
HRJP;ALOJAMENTO CONJUNTO;2023;9;1;124,0;0,008064516129032258
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;9;1;18,0;0,05555555555555555
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;9;3;9,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;9;3;18,0;0,16666666666666666
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2023;9;2;41,0;0,04878048780487805
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;9;8;73,0;0,1095890410958904
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2023;9;2;5,0;0,4
HRJP;UTI -  PEDIATRICO;2023;9;1;1,0;1,0
HRJP;UTI - ADULTO;2023;9;4;12,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2023;10;1;34,0;0,029411764705882353
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;10;1;14,0;0,07142857142857142
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2023;10;5;30,0;0,16666666666666666
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;10;7;86,0;0,08139534883720931
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2023;10;2;8,0;0,25
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;10;2;20,0;0,1
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;10;1;4,0;0,25
HRJP;UTI - ADULTO;2023;10;4;14,0;0,2857142857142857
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;11;2;11,0;0,18181818181818182
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;11;4;14,0;0,2857142857142857
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;11;7;19,0;0,3684210526315789
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2023;11;4;40,0;0,1
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;11;5;87,0;0,05747126436781609
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;2023;11;1;1,0;1,0
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;11;2;12,0;0,16666666666666666
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2023;11;1;4,0;0,25
HRJP;UTI -  PEDIATRICO;2023;11;1;2,0;0,5
HRJP;UTI - ADULTO;2023;11;3;9,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2023;12;1;9,0;0,1111111111111111
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;12;3;16,0;0,1875
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;12;2;21,0;0,09523809523809523
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2023;12;3;39,0;0,07692307692307693
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;12;10;72,0;0,1388888888888889
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2023;12;2;6,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2023;12;2;22,0;0,09090909090909091
HRJP;UTI - ADULTO;2023;12;3;14,0;0,21428571428571427
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2024;1;2;7,0;0,2857142857142857
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;1;2;8,0;0,25
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2024;1;2;41,0;0,04878048780487805
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;1;3;54,0;0,05555555555555555
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2024;1;1;4,0;0,25
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2024;1;1;15,0;0,06666666666666667
HRJP;UTI - ADULTO;2024;1;5;14,0;0,35714285714285715
HRJP;UTI - NEONATAL;2024;1;1;4,0;0,25
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2024;2;2;17,0;0,11764705882352941
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;2;4;22,0;0,18181818181818182
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;2;3;12,0;0,25
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2024;2;6;19,0;0,3157894736842105
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;2;4;72,0;0,05555555555555555
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2024;2;1;26,0;0,038461538461538464
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2024;2;1;4,0;0,25
HRJP;UTI - ADULTO;2024;2;3;13,0;0,23076923076923078
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2024;3;1;14,0;0,07142857142857142
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;3;1;36,0;0,027777777777777776
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;3;4;19,0;0,21052631578947367
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2024;3;6;55,0;0,10909090909090909
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;3;9;66,0;0,13636363636363635
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2024;3;3;11,0;0,2727272727272727
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2024;3;3;31,0;0,0967741935483871
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2024;3;1;5,0;0,2
HRJP;UTI - ADULTO;2024;3;4;18,0;0,2222222222222222
HRJP;ALOJAMENTO CONJUNTO;2024;4;1;127,0;0,007874015748031496
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2024;4;1;14,0;0,07142857142857142
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;4;4;46,0;0,08695652173913043
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;4;7;22,0;0,3181818181818182
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2024;4;3;71,0;0,04225352112676056
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;4;11;80,0;0,1375
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;2024;4;1;1,0;1,0
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2024;4;1;12,0;0,08333333333333333
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2024;4;2;38,0;0,05263157894736842
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2024;4;2;11,0;0,18181818181818182
HRJP;UTI -  PEDIATRICO;2024;4;1;3,0;0,3333333333333333
HRJP;UTI - ADULTO;2024;4;2;10,0;0,2
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2024;5;2;6,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;2024;5;1;28,0;0,03571428571428571
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;5;4;56,0;0,07142857142857142
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;5;4;22,0;0,18181818181818182
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2024;5;4;49,0;0,08163265306122448
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;5;8;90,0;0,08888888888888889
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;2024;5;1;1,0;1,0
HRJP;UTI - ADULTO;2024;5;3;17,0;0,17647058823529413
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2024;6;2;17,0;0,11764705882352941
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2024;6;1;5,0;0,2
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA C;2024;6;1;27,0;0,037037037037037035
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;6;2;34,0;0,058823529411764705
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;6;7;20,0;0,35
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2024;6;4;26,0;0,15384615384615385
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;6;9;87,0;0,10344827586206896
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2024;6;3;4,0;0,75
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2024;6;1;8,0;0,125
HRJP;UTI - ADULTO;2024;6;2;11,0;0,18181818181818182
HRJP;UTI - NEONATAL;2024;6;1;3,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2024;7;1;12,0;0,08333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2024;7;4;9,0;0,4444444444444444
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;7;4;30,0;0,13333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;7;1;17,0;0,058823529411764705
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2024;7;6;39,0;0,15384615384615385
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;7;9;69,0;0,13043478260869565
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA B;2024;7;1;3,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2024;7;1;14,0;0,07142857142857142
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2024;7;1;3,0;0,3333333333333333
HRJP;UTI - ADULTO;2024;7;1;15,0;0,06666666666666667
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2024;8;2;5,0;0,4
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2024;8;2;2,0;1,0
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;8;4;42,0;0,09523809523809523
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;8;4;23,0;0,17391304347826086
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2024;8;4;34,0;0,11764705882352941
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;8;7;66,0;0,10606060606060606
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2024;8;2;6,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2024;8;3;11,0;0,2727272727272727
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2024;8;1;2,0;0,5
HRJP;UTI -  PEDIATRICO;2024;8;1;3,0;0,3333333333333333
HRJP;UTI - ADULTO;2024;8;2;12,0;0,16666666666666666
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2024;9;3;13,0;0,23076923076923078
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2024;9;1;9,0;0,1111111111111111
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;9;2;40,0;0,05
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;9;4;20,0;0,2
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2024;9;3;26,0;0,11538461538461539
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;9;9;88,0;0,10227272727272728
HRJP;UTI - ADULTO;2024;9;4;14,0;0,2857142857142857
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA A;2024;10;1;25,0;0,04
HRJP;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA ALA B;2024;10;2;7,0;0,2857142857142857
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2024;10;2;40,0;0,05
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2024;10;1;1,0;1,0
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2024;10;6;26,0;0,23076923076923078
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA C;2024;10;4;49,0;0,08163265306122448
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;10;5;102,0;0,049019607843137254
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2024;10;2;21,0;0,09523809523809523
HRJP;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA C;2024;10;1;4,0;0,25
HRJP;UTI -  PEDIATRICO;2024;10;1;4,0;0,25
HRJP;UTI - ADULTO;2024;10;6;13,0;0,46153846153846156
